#doc name topic proportion ...
0	Chapter_8_p218,paragraph,anne	0	0.7383335434274991	1	0.21623138108415757	2	0.045435075488343406	
1	Chapter_20_p691,paragraph,while	0	0.6049021581855477	1	0.2855382046756214	2	0.10955963713883088	
2	Chapter_18_p606,paragraph,anne	0	0.7205412343338493	1	0.1627625745890383	2	0.11669619107711252	
3	Chapter_11_p360,paragraph,the	0	0.835104878672405	2	0.08712934892131312	1	0.07776577240628195	
4	Chapter_3_p54,paragraph,	0	0.5711669063917081	1	0.27086113061791295	2	0.15797196299037897	
5	Chapter_19_p667,paragraph,after	0	0.7305970989374989	1	0.19288918797678453	2	0.07651371308571661	
6	Chapter_23_p951,paragraph,mrs	0	0.7919405496195608	1	0.13141527276172338	2	0.07664417761871588	
7	Chapter_18_p617,paragraph,	0	0.6353767804672584	1	0.30131100244051096	2	0.06331221709223066	
8	Chapter_11_p370,paragraph,captain	2	0.4600471253390929	0	0.41034501929551825	1	0.1296078553653889	
9	Chapter_9_p304,paragraph,her	0	0.8208772582379907	2	0.09308121818489229	1	0.08604152357711704	
10	Chapter_15_p534,paragraph,mr	0	0.6511132462664629	1	0.26153527819932015	2	0.08735147553421693	
11	Chapter_9_p288,paragraph,as	0	0.6175091698900774	1	0.312303382538624	2	0.07018744757129865	
12	Chapter_23_p970,paragraph,there	0	0.36052889165213065	1	0.32525545898558833	2	0.31421564936228114	
13	Chapter_21_p792,paragraph,	1	0.5288469738900166	0	0.3629100428909761	2	0.10824298321900751	
14	Chapter_16_p570,paragraph,he	0	0.6610539549524389	1	0.2352441328888903	2	0.10370191215867082	
15	Chapter_8_p252,paragraph,	0	0.673217942878722	1	0.2596991515757251	2	0.06708290554555288	
16	Chapter_2_p28,paragraph,this	1	0.4773596790559239	0	0.4322684752350862	2	0.09037184570899003	
17	Chapter_12_p428,paragraph,they	0	0.7101944840576405	1	0.16241432185321486	2	0.12739119408914465	
18	Chapter_23_p989,paragraph,it	0	0.6012347320255873	1	0.2673536766825754	2	0.13141159129183727	
19	Chapter_21_p759,paragraph,anne	0	0.7305970989374989	1	0.22887254523408634	2	0.04053035582841479	
20	Chapter_20_p690,paragraph,sir	0	0.7342041514491593	1	0.20307621467583614	2	0.06271963387500468	
21	Chapter_10_p343,paragraph,the	0	0.7716763553213114	1	0.16347694194931717	2	0.0648467027293715	
22	Chapter_1_p13,paragraph,it	1	0.4995218956489709	0	0.43005194837571914	2	0.07042615597531009	
23	Chapter_11_p368,paragraph,there	0	0.5872601699874143	1	0.2536359130730027	2	0.1591039169395831	
24	Chapter_5_p92,paragraph,this	0	0.47850858476891434	1	0.42056011345187716	2	0.10093130177920856	
25	Chapter_13_p476,paragraph,as	0	0.7117611702997624	1	0.2641664022527785	2	0.02407242744745917	
26	Chapter_17_p580,paragraph,anne	0	0.38185179178593015	2	0.3607481330633253	1	0.25740007515074464	
27	Chapter_21_p776,paragraph,	0	0.660057339176706	1	0.2770150318629809	2	0.0629276289603133	
28	Chapter_10_p325,paragraph,the	0	0.8783951992472079	1	0.07680847003508982	2	0.04479633071770249	
29	Chapter_18_p614,paragraph,	0	0.671493213667191	1	0.23520684822134819	2	0.09329993811146083	
30	Chapter_21_p818,paragraph,	0	0.6136608996017626	1	0.31925619485268447	2	0.06708290554555288	
31	Chapter_21_p770,paragraph,	1	0.5386921498242969	0	0.43913123931144105	2	0.022176610864262047	
32	Chapter_15_p525,paragraph,sir	0	0.6085617653230451	1	0.3493950229403786	2	0.04204321173657641	
33	Chapter_23_p926,paragraph,	0	0.673217942878722	1	0.2596991515757251	2	0.06708290554555288	
34	Chapter_14_p488,paragraph,though	0	0.814100034985877	1	0.151487561481679	2	0.034412403532444055	
35	Chapter_14_p511,paragraph,this	0	0.6276155233845642	1	0.32296222878660186	2	0.04942224782883401	
36	Chapter_7_p199,paragraph,alas	0	0.5206379320496413	1	0.3719190793020466	2	0.10744298864831212	
37	Chapter_22_p848,paragraph,	0	0.681548306533305	1	0.28064235174028956	2	0.03780934172640548	
38	Chapter_22_p909,paragraph,the	0	0.7429096758992567	1	0.2294770202023315	2	0.027613303898411826	
39	Chapter_9_p285,paragraph,	0	0.681121556433011	1	0.27816561019856606	2	0.04071283336842309	
40	Chapter_3_p66,paragraph,but	0	0.7023089063424138	1	0.2460007949096749	2	0.05169029874791132	
41	Chapter_5_p96,paragraph,lady	0	0.8413317299334185	1	0.12310476957413861	2	0.035563500492442925	
42	Chapter_19_p669,paragraph,she	0	0.7320175201804359	1	0.23118820875547796	2	0.03679427106408616	
43	Chapter_12_p415,paragraph,captain	0	0.6123416881077561	1	0.2977960601163969	2	0.08986225177584706	
44	Chapter_18_p646,paragraph,this	0	0.7435428730512929	1	0.23130981263530578	2	0.02514731431340146	
45	Chapter_16_p563,paragraph,lady	0	0.6231729688750949	1	0.3453561103734245	2	0.03147092075148069	
46	Chapter_12_p430,paragraph,the	0	0.7151159134096019	1	0.14637192423510192	2	0.1385121623552962	
47	Chapter_6_p154,paragraph,mrs	0	0.6421780886814068	1	0.26831527004026906	2	0.08950664127832425	
48	Chapter_10_p314,paragraph,it	0	0.5541038563248033	1	0.37881323812964385	2	0.06708290554555288	
49	Chapter_14_p492,paragraph,	0	0.8505585202120339	1	0.11199931532872828	2	0.03744216445923786	
50	Chapter_11_p354,paragraph,it	0	0.6691786203900938	1	0.25942792702817735	2	0.07139345258172898	
51	Chapter_20_p716,paragraph,	0	0.5436945770576417	1	0.4021288931213795	2	0.05417652982097882	
